%
%
% Run:EXP   Table:LINE1             SWAN version:41.20AB
%
%       Dist          Depth         Hsig          Dir           Dspr          Tm01          Tm02          RTpeak      X-Vel         Y-Vel           Ssurf         Qb            Sfric    
%       [m]           [m]           [m]           [degr]        [degr]        [sec]         [sec]         [sec]         [m/s]         [m/s]         [m2/s]        [ ]           [m2/s]   
%
        1343.       80.7000       4.92427       198.899       30.4933        7.6645        7.0528        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1347.       80.9000       4.92477       198.904       30.4971        7.6649        7.0532        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1350.       81.1000       4.92526       198.908       30.5007        7.6654        7.0536        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1353.       81.3000       4.92574       198.912       30.5042        7.6658        7.0540        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1357.       81.5000       4.92623       198.916       30.5076        7.6663        7.0544        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1360.       81.7000       4.92671       198.920       30.5111        7.6667        7.0548        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1363.       81.9000       4.92718       198.924       30.5145        7.6672        7.0551        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1367.       82.1000       4.92766       198.928       30.5181        7.6676        7.0555        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1370.       82.3000       4.92813       198.932       30.5217        7.6680        7.0559        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1373.       82.5000       4.92859       198.936       30.5251        7.6685        7.0563        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1377.       82.7000       4.92905       198.939       30.5284        7.6689        7.0567        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1380.       82.9000       4.92951       198.943       30.5317        7.6693        7.0571        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1383.       83.1000       4.92996       198.947       30.5351        7.6697        7.0574        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1387.       83.3000       4.93042       198.951       30.5383        7.6702        7.0578        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1390.       83.5000       4.93087       198.955       30.5418        7.6706        7.0582        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1393.       83.7000       4.93132       198.959       30.5452        7.6710        7.0585        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1397.       83.9000       4.93176       198.962       30.5484        7.6714        7.0589        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1400.       84.1000       4.93220       198.966       30.5517        7.6718        7.0593        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1403.       84.3000       4.93263       198.970       30.5548        7.6722        7.0596        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1407.       84.5000       4.93306       198.973       30.5580        7.6726        7.0600        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1410.       84.7000       4.93349       198.977       30.5612        7.6730        7.0603        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1413.       84.9000       4.93392       198.981       30.5646        7.6734        7.0607        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1417.       85.1000       4.93435       198.984       30.5678        7.6738        7.0610        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1420.       85.3000       4.93477       198.988       30.5708        7.6742        7.0614        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1423.       85.5000       4.93518       198.991       30.5738        7.6746        7.0617        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1427.       85.7000       4.93559       198.995       30.5769        7.6750        7.0621        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1430.       85.9000       4.93601       198.998       30.5799        7.6754        7.0624        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1433.       86.1000       4.93642       199.002       30.5830        7.6758        7.0628        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1437.       86.3000       4.93682       199.006       30.5862        7.6761        7.0631        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1440.       86.5000       4.93723       199.009       30.5892        7.6765        7.0634        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1443.       86.7000       4.93762       199.012       30.5922        7.6769        7.0638        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1447.       86.9000       4.93802       199.016       30.5951        7.6773        7.0641        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1450.       87.1000       4.93841       199.019       30.5980        7.6776        7.0644        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1453.       87.3000       4.93880       199.022       30.6009        7.6780        7.0647        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1457.       87.5000       4.93919       199.026       30.6039        7.6784        7.0651        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1460.       87.7000       4.93958       199.029       30.6070        7.6787        7.0654        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1463.       87.9000       4.93996       199.033       30.6098        7.6791        7.0657        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1467.       88.1000       4.94034       199.036       30.6127        7.6795        7.0660        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1470.       88.3000       4.94071       199.039       30.6154        7.6798        7.0663        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1473.       88.5000       4.94108       199.042       30.6183        7.6802        7.0667        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1477.       88.7000       4.94146       199.045       30.6210        7.6805        7.0670        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1480.       88.9000       4.94182       199.049       30.6238        7.6809        7.0673        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1483.       89.1000       4.94220       199.052       30.6268        7.6812        7.0676        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1487.       89.3000       4.94256       199.055       30.6296        7.6816        7.0679        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1490.       89.5000       4.94292       199.058       30.6323        7.6819        7.0682        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1493.       89.7000       4.94328       199.062       30.6349        7.6823        7.0685        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1497.       89.9000       4.94363       199.065       30.6376        7.6826        7.0688        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1500.       90.1000       4.94398       199.068       30.6403        7.6830        7.0691        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1503.       90.3000       4.94434       199.071       30.6431        7.6833        7.0694        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1507.       90.5000       4.94469       199.074       30.6459        7.6836        7.0697        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1510.       90.7000       4.94503       199.077       30.6486        7.6840        7.0700        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1513.       90.9000       4.94538       199.080       30.6511        7.6843        7.0703        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1517.       91.1000       4.94571       199.083       30.6537        7.6846        7.0705        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1520.       91.3000       4.94605       199.086       30.6562        7.6850        7.0708        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1523.       91.5000       4.94638       199.089       30.6588        7.6853        7.0711        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1527.       91.7000       4.94672       199.092       30.6614        7.6856        7.0714        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1530.       91.9000       4.94706       199.095       30.6641        7.6859        7.0717        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1533.       92.1000       4.94739       199.098       30.6667        7.6862        7.0720        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1537.       92.3000       4.94771       199.101       30.6692        7.6866        7.0722        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1540.       92.5000       4.94803       199.104       30.6717        7.6869        7.0725        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1543.       92.7000       4.94835       199.107       30.6741        7.6872        7.0728        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1547.       92.9000       4.94867       199.110       30.6765        7.6875        7.0731        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1550.       93.1000       4.94899       199.112       30.6790        7.6878        7.0733        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1553.       93.3000       4.94930       199.115       30.6816        7.6881        7.0736        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1557.       93.5000       4.94962       199.118       30.6842        7.6884        7.0739        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1560.       93.7000       4.94993       199.121       30.6866        7.6887        7.0741        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1563.       93.9000       4.95024       199.124       30.6890        7.6890        7.0744        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1567.       94.1000       4.95054       199.127       30.6914        7.6893        7.0746        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1570.       94.3000       4.95085       199.129       30.6937        7.6896        7.0749        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1573.       94.5000       4.95115       199.132       30.6960        7.6899        7.0752        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1577.       94.7000       4.95145       199.135       30.6984        7.6902        7.0754        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1580.       94.9000       4.95175       199.138       30.7009        7.6905        7.0757        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1583.       95.1000       4.95205       199.141       30.7034        7.6908        7.0759        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1587.       95.3000       4.95234       199.143       30.7057        7.6911        7.0762        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1590.       95.5000       4.95263       199.146       30.7079        7.6914        7.0764        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1593.       95.7000       4.95292       199.149       30.7102        7.6917        7.0767        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1597.       95.9000       4.95321       199.151       30.7124        7.6919        7.0769        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1600.       96.1000       4.95349       199.154       30.7147        7.6922        7.0772        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1603.       96.3000       4.95378       199.157       30.7170        7.6925        7.0774        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1607.       96.5000       4.95407       199.159       30.7195        7.6928        7.0776        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1610.       96.7000       4.95435       199.162       30.7218        7.6931        7.0779        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1613.       96.9000       4.95462       199.165       30.7240        7.6933        7.0781        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1617.       97.1000       4.95490       199.167       30.7261        7.6936        7.0784        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1620.       97.3000       4.95517       199.170       30.7283        7.6939        7.0786        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1623.       97.5000       4.95544       199.172       30.7304        7.6941        7.0788        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1627.       97.7000       4.95571       199.175       30.7326        7.6944        7.0791        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1630.       97.9000       4.95598       199.177       30.7348        7.6947        7.0793        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1633.       98.1000       4.95625       199.180       30.7372        7.6949        7.0795        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1637.       98.3000       4.95652       199.183       30.7394        7.6952        7.0797        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1640.       98.5000       4.95678       199.185       30.7415        7.6955        7.0800        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1643.       98.7000       4.95704       199.187       30.7436        7.6957        7.0802        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1647.       98.9000       4.95730       199.190       30.7457        7.6960        7.0804        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1650.       99.1000       4.95755       199.192       30.7477        7.6963        7.0806        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1653.       99.3000       4.95781       199.195       30.7499        7.6965        7.0809        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1657.       99.5000       4.95807       199.197       30.7521        7.6968        7.0811        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1660.       99.7000       4.95833       199.200       30.7544        7.6970        7.0813        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1663.       99.9000       4.95858       199.202       30.7564        7.6973        7.0815        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1667.      100.1000       4.95882       199.205       30.7584        7.6975        7.0817        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1670.      100.3000       4.95907       199.207       30.7604        7.6978        7.0820        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1673.      100.5000       4.95931       199.209       30.7624        7.6980        7.0822        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1677.      100.7000       4.95955       199.212       30.7644        7.6983        7.0824        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1680.      100.9000       4.95980       199.214       30.7664        7.6985        7.0826        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1683.      101.1000       4.96004       199.217       30.7686        7.6987        7.0828        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1687.      101.3000       4.96029       199.219       30.7708        7.6990        7.0830        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1690.      101.5000       4.96053       199.222       30.7728        7.6992        7.0832        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1693.      101.7000       4.96076       199.224       30.7748        7.6995        7.0834        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1697.      101.9000       4.96100       199.226       30.7767        7.6997        7.0836        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1700.      102.1000       4.96123       199.228       30.7786        7.6999        7.0838        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1703.      102.3000       4.96146       199.231       30.7806        7.7002        7.0840        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1707.      102.5000       4.96169       199.233       30.7825        7.7004        7.0842        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1710.      102.7000       4.96191       199.235       30.7845        7.7006        7.0844        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1713.      102.9000       4.96215       199.238       30.7867        7.7009        7.0846        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1717.      103.1000       4.96238       199.240       30.7887        7.7011        7.0848        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1720.      103.3000       4.96261       199.242       30.7906        7.7013        7.0850        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1723.      103.5000       4.96283       199.244       30.7925        7.7016        7.0852        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1727.      103.7000       4.96305       199.247       30.7943        7.7018        7.0854        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1730.      103.9000       4.96326       199.249       30.7962        7.7020        7.0856        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1733.      104.1000       4.96348       199.251       30.7981        7.7022        7.0858        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1737.      104.3000       4.96370       199.253       30.8000        7.7025        7.0860        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1740.      104.5000       4.96392       199.256       30.8021        7.7027        7.0862        9.9351      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1743.      104.7000       4.96415       199.258       30.8041        7.7029        7.0864       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1747.      104.9000       4.96436       199.260       30.8060        7.7031        7.0865       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1750.      105.1000       4.96457       199.262       30.8078        7.7033        7.0867       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1753.      105.3000       4.96478       199.265       30.8096        7.7036        7.0869       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1757.      105.5000       4.96498       199.267       30.8114        7.7038        7.0871       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1760.      105.7000       4.96519       199.269       30.8133        7.7040        7.0873       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1763.      105.9000       4.96540       199.271       30.8150        7.7042        7.0875       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1767.      106.1000       4.96561       199.273       30.8171        7.7044        7.0876       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1770.      106.3000       4.96583       199.276       30.8191        7.7046        7.0878       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1773.      106.5000       4.96603       199.278       30.8209        7.7048        7.0880       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1777.      106.7000       4.96623       199.280       30.8227        7.7050        7.0882       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1780.      106.9000       4.96643       199.282       30.8245        7.7052        7.0884       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1783.      107.1000       4.96663       199.284       30.8263        7.7054        7.0885       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1787.      107.3000       4.96682       199.286       30.8280        7.7057        7.0887       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1790.      107.5000       4.96702       199.288       30.8298        7.7059        7.0889       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1793.      107.7000       4.96722       199.291       30.8318        7.7061        7.0891       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1797.      107.9000       4.96743       199.293       30.8338        7.7063        7.0892       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1800.      108.1000       4.96762       199.295       30.8356        7.7065        7.0894       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1803.      108.3000       4.96782       199.297       30.8374        7.7067        7.0896       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1807.      108.5000       4.96800       199.299       30.8391        7.7069        7.0897       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1810.      108.7000       4.96819       199.301       30.8408        7.7071        7.0899       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1813.      108.9000       4.96838       199.303       30.8426        7.7073        7.0901       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1817.      109.1000       4.96857       199.305       30.8443        7.7075        7.0903       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1820.      109.3000       4.96876       199.307       30.8460        7.7077        7.0904       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1823.      109.5000       4.96895       199.310       30.8480        7.7079        7.0906       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1827.      109.7000       4.96915       199.312       30.8500        7.7080        7.0908       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1830.      109.9000       4.96933       199.314       30.8518        7.7082        7.0909       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1833.      110.1000       4.96951       199.316       30.8535        7.7084        7.0911       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1837.      110.3000       4.96970       199.318       30.8552        7.7086        7.0912       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1840.      110.5000       4.96987       199.320       30.8569        7.7088        7.0914       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1843.      110.7000       4.97006       199.322       30.8586        7.7090        7.0916       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1847.      110.9000       4.97024       199.324       30.8603        7.7092        7.0917       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1850.      111.1000       4.97041       199.326       30.8621        7.7094        7.0919       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1853.      111.3000       4.97060       199.328       30.8640        7.7096        7.0920       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1857.      111.5000       4.97079       199.331       30.8660        7.7098        7.0922       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1860.      111.7000       4.97097       199.333       30.8678        7.7099        7.0924       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1863.      111.9000       4.97114       199.335       30.8695        7.7101        7.0925       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1867.      112.1000       4.97131       199.337       30.8712        7.7103        7.0927       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1870.      112.3000       4.97149       199.339       30.8729        7.7105        7.0928       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1873.      112.5000       4.97166       199.341       30.8746        7.7107        7.0930       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1877.      112.7000       4.97183       199.343       30.8763        7.7109        7.0931       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1880.      112.9000       4.97200       199.345       30.8781        7.7111        7.0933       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1883.      113.1000       4.97218       199.347       30.8799        7.7112        7.0935       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1887.      113.3000       4.97236       199.349       30.8820        7.7114        7.0936       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1890.      113.5000       4.97253       199.352       30.8838        7.7116        7.0938       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1893.      113.7000       4.97270       199.354       30.8855        7.7118        7.0939       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1897.      113.9000       4.97287       199.356       30.8872        7.7120        7.0941       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1900.      114.1000       4.97304       199.358       30.8890        7.7121        7.0942       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1903.      114.3000       4.97320       199.360       30.8907        7.7123        7.0944       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1907.      114.5000       4.97337       199.362       30.8925        7.7125        7.0945       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1910.      114.7000       4.97354       199.364       30.8942        7.7127        7.0947       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1913.      114.9000       4.97371       199.366       30.8962        7.7129        7.0948       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1917.      115.1000       4.97388       199.368       30.8982        7.7130        7.0950       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1920.      115.3000       4.97405       199.371       30.9001        7.7132        7.0951       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1923.      115.5000       4.97422       199.373       30.9019        7.7134        7.0953       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1927.      115.7000       4.97438       199.375       30.9037        7.7136        7.0954       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1930.      115.9000       4.97454       199.377       30.9054        7.7137        7.0956       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1933.      116.1000       4.97470       199.379       30.9072        7.7139        7.0957       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1937.      116.3000       4.97486       199.381       30.9091        7.7141        7.0959       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1940.      116.5000       4.97503       199.383       30.9110        7.7143        7.0960       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1943.      116.7000       4.97520       199.386       30.9130        7.7144        7.0962       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1947.      116.9000       4.97537       199.388       30.9151        7.7146        7.0963       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1950.      117.1000       4.97553       199.390       30.9171        7.7148        7.0965       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1953.      117.3000       4.97569       199.393       30.9190        7.7150        7.0966       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1957.      117.5000       4.97585       199.395       30.9209        7.7152        7.0968       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1960.      117.7000       4.97602       199.397       30.9228        7.7153        7.0969       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1963.      117.9000       4.97618       199.399       30.9248        7.7155        7.0971       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1967.      118.1000       4.97634       199.402       30.9268        7.7157        7.0972       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1970.      118.3000       4.97650       199.404       30.9288        7.7159        7.0973       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1973.      118.5000       4.97666       199.406       30.9309        7.7160        7.0975       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1977.      118.7000       4.97683       199.409       30.9332        7.7162        7.0976       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1980.      118.9000       4.97701       199.412       30.9355        7.7164        7.0978       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1983.      119.1000       4.97717       199.414       30.9376        7.7166        7.0979       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1987.      119.3000       4.97733       199.416       30.9398        7.7168        7.0981       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1990.      119.5000       4.97750       199.419       30.9419        7.7169        7.0982       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1993.      119.7000       4.97766       199.421       30.9441        7.7171        7.0984       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1997.      119.9000       4.97783       199.424       30.9463        7.7173        7.0986       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        2000.      120.1000       4.97799       199.427       30.9485        7.7175        7.0987       10.0150      0.000000      0.000000     0.0000000      0.000000     0.0000000 
