%
%
% Run:EXP   Table:LINE1             SWAN version:41.20AB
%
%       Dist          Depth         Hsig          Dir           Dspr          Tm01          Tm02          RTpeak      X-Vel         Y-Vel           Ssurf         Qb            Sfric    
%       [m]           [m]           [m]           [degr]        [degr]        [sec]         [sec]         [sec]         [m/s]         [m/s]         [m2/s]        [ ]           [m2/s]   
%
         687.       41.3000       4.68817       180.000        2.4421        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         690.       41.5000       4.69039       180.000        2.4438        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         693.       41.7000       4.69263       180.000        2.4453        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         697.       41.9000       4.69486       180.000        2.4468        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         700.       42.1000       4.69710       180.000        2.4485        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         703.       42.3000       4.69933       180.000        2.4500        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         707.       42.5000       4.70157       180.000        2.4516        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         710.       42.7000       4.70381       180.000        2.4530        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         713.       42.9000       4.70606       180.000        2.4546        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         717.       43.1000       4.70830       180.000        2.4562        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         720.       43.3000       4.71054       180.000        2.4574        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         723.       43.5000       4.71278       180.000        2.4590        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         727.       43.7000       4.71502       180.000        2.4602        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         730.       43.9000       4.71726       180.000        2.4616        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         733.       44.1000       4.71950       180.000        2.4632        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         737.       44.3000       4.72174       180.000        2.4645        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         740.       44.5000       4.72398       180.000        2.4658        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         743.       44.7000       4.72621       180.000        2.4672        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         747.       44.9000       4.72844       180.000        2.4686        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         750.       45.1000       4.73066       180.000        2.4698        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         753.       45.3000       4.73289       180.000        2.4709        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         757.       45.5000       4.73511       180.000        2.4721        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         760.       45.7000       4.73732       180.000        2.4734        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         763.       45.9000       4.73953       180.000        2.4748        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         767.       46.1000       4.74174       180.000        2.4759        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         770.       46.3000       4.74394       180.000        2.4770        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         773.       46.5000       4.74614       180.000        2.4784        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         777.       46.7000       4.74833       180.000        2.4793        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         780.       46.9000       4.75052       180.000        2.4805        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         783.       47.1000       4.75270       180.000        2.4816        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         787.       47.3000       4.75487       180.000        2.4829        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         790.       47.5000       4.75704       180.000        2.4838        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         793.       47.7000       4.75920       180.000        2.4848        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         797.       47.9000       4.76136       180.000        2.4861        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         800.       48.1000       4.76350       180.000        2.4871        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         803.       48.3000       4.76564       180.000        2.4879        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         807.       48.5000       4.76778       180.000        2.4893        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         810.       48.7000       4.76990       180.000        2.4903        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         813.       48.9000       4.77202       180.000        2.4908        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         817.       49.1000       4.77412       180.000        2.4919        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         820.       49.3000       4.77622       180.000        2.4930        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         823.       49.5000       4.77831       180.000        2.4939        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         827.       49.7000       4.78040       180.000        2.4946        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         830.       49.9000       4.78247       180.000        2.4954        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         833.       50.1000       4.78453       180.000        2.4966        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         837.       50.3000       4.78659       180.000        2.4976        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         840.       50.5000       4.78863       180.000        2.4984        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         843.       50.7000       4.79067       180.000        2.4993        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         847.       50.9000       4.79270       180.000        2.4998        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         850.       51.1000       4.79471       180.000        2.5009        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         853.       51.3000       4.79672       180.000        2.5015        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         857.       51.5000       4.79871       180.000        2.5026        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         860.       51.7000       4.80070       180.000        2.5033        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         863.       51.9000       4.80267       180.000        2.5039        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         867.       52.1000       4.80464       180.000        2.5049        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         870.       52.3000       4.80659       180.000        2.5056        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         873.       52.5000       4.80853       180.000        2.5064        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         877.       52.7000       4.81046       180.000        2.5073        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         880.       52.9000       4.81238       180.000        2.5079        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         883.       53.1000       4.81429       180.000        2.5087        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         887.       53.3000       4.81619       180.000        2.5093        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         890.       53.5000       4.81808       180.000        2.5101        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         893.       53.7000       4.81995       180.000        2.5107        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         897.       53.9000       4.82181       180.000        2.5112        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         900.       54.1000       4.82367       180.000        2.5119        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         903.       54.3000       4.82550       180.000        2.5127        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         907.       54.5000       4.82733       180.000        2.5134        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         910.       54.7000       4.82915       180.000        2.5141        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         913.       54.9000       4.83095       180.000        2.5147        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         917.       55.1000       4.83274       180.000        2.5154        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         920.       55.3000       4.83452       180.000        2.5160        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         923.       55.5000       4.83629       180.000        2.5166        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         927.       55.7000       4.83804       180.000        2.5172        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         930.       55.9000       4.83978       180.000        2.5176        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         933.       56.1000       4.84151       180.000        2.5182        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         937.       56.3000       4.84323       180.000        2.5185        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         940.       56.5000       4.84493       180.000        2.5192        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         943.       56.7000       4.84663       180.000        2.5199        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         947.       56.9000       4.84831       180.000        2.5204        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         950.       57.1000       4.84997       180.000        2.5209        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         953.       57.3000       4.85163       180.000        2.5218        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         957.       57.5000       4.85327       180.000        2.5221        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         960.       57.7000       4.85490       180.000        2.5224        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         963.       57.9000       4.85652       180.000        2.5230        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         967.       58.1000       4.85812       180.000        2.5235        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         970.       58.3000       4.85971       180.000        2.5244        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         973.       58.5000       4.86129       180.000        2.5242        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         977.       58.7000       4.86286       180.000        2.5249        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         980.       58.9000       4.86441       180.000        2.5256        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         983.       59.1000       4.86595       180.000        2.5259        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         987.       59.3000       4.86748       180.000        2.5263        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         990.       59.5000       4.86900       180.000        2.5270        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         993.       59.7000       4.87050       180.000        2.5275        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         997.       59.9000       4.87199       180.000        2.5277        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1000.       60.1000       4.87347       180.000        2.5283        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1003.       60.3000       4.87493       180.000        2.5287        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1007.       60.5000       4.87638       180.000        2.5290        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1010.       60.7000       4.87782       180.000        2.5295        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1013.       60.9000       4.87925       180.000        2.5299        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1017.       61.1000       4.88066       180.000        2.5302        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1020.       61.3000       4.88207       180.000        2.5307        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1023.       61.5000       4.88345       180.000        2.5309        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1027.       61.7000       4.88483       180.000        2.5315        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1030.       61.9000       4.88620       180.000        2.5318        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1033.       62.1000       4.88755       180.000        2.5323        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1037.       62.3000       4.88889       180.000        2.5324        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1040.       62.5000       4.89022       180.000        2.5328        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1043.       62.7000       4.89153       180.000        2.5332        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1047.       62.9000       4.89284       180.000        2.5334        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1050.       63.1000       4.89413       180.000        2.5340        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1053.       63.3000       4.89541       180.000        2.5346        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1057.       63.5000       4.89667       180.000        2.5346        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1060.       63.7000       4.89793       180.000        2.5351        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1063.       63.9000       4.89917       180.000        2.5355        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1067.       64.1000       4.90040       180.000        2.5356        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1070.       64.3000       4.90162       180.000        2.5359        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1073.       64.5000       4.90283       180.000        2.5362        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1077.       64.7000       4.90402       180.000        2.5365        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1080.       64.9000       4.90521       180.000        2.5369        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1083.       65.1000       4.90638       180.000        2.5372        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1087.       65.3000       4.90754       180.000        2.5372        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1090.       65.5000       4.90869       180.000        2.5380        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1093.       65.7000       4.90982       180.000        2.5380        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1097.       65.9000       4.91095       180.000        2.5384        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1100.       66.1000       4.91207       180.000        2.5386        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1103.       66.3000       4.91317       180.000        2.5389        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1107.       66.5000       4.91426       180.000        2.5392        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1110.       66.7000       4.91534       180.000        2.5395        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1113.       66.9000       4.91641       180.000        2.5396        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1117.       67.1000       4.91747       180.000        2.5400        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1120.       67.3000       4.91852       180.000        2.5403        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1123.       67.5000       4.91955       180.000        2.5404        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1127.       67.7000       4.92058       180.000        2.5406        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1130.       67.9000       4.92160       180.000        2.5409        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1133.       68.1000       4.92260       180.000        2.5414        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1137.       68.3000       4.92360       180.000        2.5412        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1140.       68.5000       4.92458       180.000        2.5417        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1143.       68.7000       4.92555       180.000        2.5417        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1147.       68.9000       4.92651       180.000        2.5423        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1150.       69.1000       4.92747       180.000        2.5423        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1153.       69.3000       4.92841       180.000        2.5426        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1157.       69.5000       4.92934       180.000        2.5426        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1160.       69.7000       4.93026       180.000        2.5429        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1163.       69.9000       4.93117       180.000        2.5433        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1167.       70.1000       4.93208       180.000        2.5435        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1170.       70.3000       4.93297       180.000        2.5437        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1173.       70.5000       4.93385       180.000        2.5437        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1177.       70.7000       4.93472       180.000        2.5440        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1180.       70.9000       4.93558       180.000        2.5442        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1183.       71.1000       4.93644       180.000        2.5443        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1187.       71.3000       4.93728       180.000        2.5449        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1190.       71.5000       4.93811       180.000        2.5448        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1193.       71.7000       4.93894       180.000        2.5451        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1197.       71.9000       4.93975       180.000        2.5452        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1200.       72.1000       4.94056       180.000        2.5454        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1203.       72.3000       4.94136       180.000        2.5457        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1207.       72.5000       4.94214       180.000        2.5457        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1210.       72.7000       4.94292       180.000        2.5457        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1213.       72.9000       4.94369       180.000        2.5463        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1217.       73.1000       4.94445       180.000        2.5463        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1220.       73.3000       4.94521       180.000        2.5463        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1223.       73.5000       4.94595       180.000        2.5466        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1227.       73.7000       4.94669       180.000        2.5469        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1230.       73.9000       4.94741       180.000        2.5470        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1233.       74.1000       4.94813       180.000        2.5471        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1237.       74.3000       4.94884       180.000        2.5472        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1240.       74.5000       4.94954       180.000        2.5475        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1243.       74.7000       4.95024       180.000        2.5478        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1247.       74.9000       4.95092       180.000        2.5477        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1250.       75.1000       4.95160       180.000        2.5478        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1253.       75.3000       4.95227       180.000        2.5479        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1257.       75.5000       4.95293       180.000        2.5480        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1260.       75.7000       4.95358       180.000        2.5485        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1263.       75.9000       4.95423       180.000        2.5485        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1267.       76.1000       4.95486       180.000        2.5485        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1270.       76.3000       4.95549       180.000        2.5488        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1273.       76.5000       4.95612       180.000        2.5488        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1277.       76.7000       4.95673       180.000        2.5489        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1280.       76.9000       4.95734       180.000        2.5492        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1283.       77.1000       4.95794       180.000        2.5492        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1287.       77.3000       4.95853       180.000        2.5495        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1290.       77.5000       4.95912       180.000        2.5494        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1293.       77.7000       4.95970       180.000        2.5499        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1297.       77.9000       4.96027       180.000        2.5499        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1300.       78.1000       4.96083       180.000        2.5500        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1303.       78.3000       4.96139       180.000        2.5499        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1307.       78.5000       4.96194       180.000        2.5503        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1310.       78.7000       4.96249       180.000        2.5503        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1313.       78.9000       4.96302       180.000        2.5506        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1317.       79.1000       4.96355       180.000        2.5506        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1320.       79.3000       4.96408       180.000        2.5507        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1323.       79.5000       4.96460       180.000        2.5506        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1327.       79.7000       4.96511       180.000        2.5509        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1330.       79.9000       4.96561       180.000        2.5509        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1333.       80.1000       4.96611       180.000        2.5511        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1337.       80.3000       4.96660       180.000        2.5512        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1340.       80.5000       4.96709       180.000        2.5512        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1343.       80.7000       4.96757       180.000        2.5512        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1347.       80.9000       4.96804       180.000        2.5515        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1350.       81.1000       4.96851       180.000        2.5517        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1353.       81.3000       4.96897       180.000        2.5517        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1357.       81.5000       4.96943       180.000        2.5518        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1360.       81.7000       4.96988       180.000        2.5518        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1363.       81.9000       4.97033       180.000        2.5520        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1367.       82.1000       4.97077       180.000        2.5521        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1370.       82.3000       4.97120       180.000        2.5521        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1373.       82.5000       4.97163       180.000        2.5522        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
