%
%
% Run:EXP   Table:LINE1             SWAN version:41.20AB
%
%       Dist          Depth         Hsig          Dir           Dspr          Tm01          Tm02          RTpeak      X-Vel         Y-Vel           Ssurf         Qb            Sfric    
%       [m]           [m]           [m]           [degr]        [degr]        [sec]         [sec]         [sec]         [m/s]         [m/s]         [m2/s]        [ ]           [m2/s]   
%
         687.       41.3000       4.53057       195.725       27.3025        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         690.       41.5000       4.53386       195.757       27.3387        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         693.       41.7000       4.53714       195.789       27.3744        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         697.       41.9000       4.54043       195.820       27.4097        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         700.       42.1000       4.54370       195.852       27.4447        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         703.       42.3000       4.54698       195.883       27.4797        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         707.       42.5000       4.55025       195.914       27.5145        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         710.       42.7000       4.55351       195.945       27.5490        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         713.       42.9000       4.55677       195.976       27.5831        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         717.       43.1000       4.56002       196.006       27.6169        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         720.       43.3000       4.56326       196.036       27.6502        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         723.       43.5000       4.56650       196.066       27.6833        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         727.       43.7000       4.56973       196.096       27.7160        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         730.       43.9000       4.57295       196.125       27.7483        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         733.       44.1000       4.57616       196.154       27.7802        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         737.       44.3000       4.57937       196.183       27.8118        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         740.       44.5000       4.58257       196.212       27.8431        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         743.       44.7000       4.58575       196.240       27.8740        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         747.       44.9000       4.58893       196.268       27.9045        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         750.       45.1000       4.59210       196.296       27.9346        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         753.       45.3000       4.59526       196.323       27.9644        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         757.       45.5000       4.59841       196.350       27.9939        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         760.       45.7000       4.60155       196.378       28.0236        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         763.       45.9000       4.60467       196.405       28.0530        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         767.       46.1000       4.60779       196.432       28.0822        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         770.       46.3000       4.61089       196.459       28.1110        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         773.       46.5000       4.61399       196.486       28.1395        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         777.       46.7000       4.61707       196.512       28.1677        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         780.       46.9000       4.62014       196.538       28.1956        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         783.       47.1000       4.62320       196.564       28.2231        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         787.       47.3000       4.62624       196.589       28.2504        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         790.       47.5000       4.62927       196.615       28.2774        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         793.       47.7000       4.63229       196.640       28.3040        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         797.       47.9000       4.63530       196.665       28.3303        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         800.       48.1000       4.63829       196.689       28.3563        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         803.       48.3000       4.64127       196.714       28.3820        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         807.       48.5000       4.64424       196.738       28.4073        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         810.       48.7000       4.64719       196.762       28.4325        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         813.       48.9000       4.65012       196.785       28.4572        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         817.       49.1000       4.65305       196.809       28.4817        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         820.       49.3000       4.65595       196.832       28.5058        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         823.       49.5000       4.65885       196.855       28.5301        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         827.       49.7000       4.66172       196.879       28.5544        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         830.       49.9000       4.66459       196.902       28.5784        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         833.       50.1000       4.66743       196.924       28.6021        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         837.       50.3000       4.67027       196.947       28.6256        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         840.       50.5000       4.67308       196.969       28.6489        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         843.       50.7000       4.67589       196.992       28.6717        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         847.       50.9000       4.67867       197.014       28.6945        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         850.       51.1000       4.68144       197.035       28.7169        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         853.       51.3000       4.68420       197.057       28.7391        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         857.       51.5000       4.68693       197.078       28.7610        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         860.       51.7000       4.68966       197.099       28.7826        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         863.       51.9000       4.69236       197.120       28.8040        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         867.       52.1000       4.69505       197.141       28.8251        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         870.       52.3000       4.69772       197.161       28.8460        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         873.       52.5000       4.70038       197.182       28.8666        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         877.       52.7000       4.70302       197.202       28.8870        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         880.       52.9000       4.70564       197.222       28.9071        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         883.       53.1000       4.70824       197.241       28.9269        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         887.       53.3000       4.71083       197.261       28.9466        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         890.       53.5000       4.71340       197.280       28.9660        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         893.       53.7000       4.71595       197.299       28.9851        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         897.       53.9000       4.71849       197.318       29.0040        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         900.       54.1000       4.72101       197.337       29.0232        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         903.       54.3000       4.72351       197.356       29.0422        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         907.       54.5000       4.72600       197.374       29.0612        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         910.       54.7000       4.72847       197.393       29.0799        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         913.       54.9000       4.73092       197.412       29.0984        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         917.       55.1000       4.73335       197.430       29.1167        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         920.       55.3000       4.73576       197.448       29.1348        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         923.       55.5000       4.73816       197.466       29.1526        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         927.       55.7000       4.74054       197.483       29.1703        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         930.       55.9000       4.74291       197.501       29.1877        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         933.       56.1000       4.74525       197.518       29.2050        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         937.       56.3000       4.74758       197.536       29.2220        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         940.       56.5000       4.74990       197.553       29.2389        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         943.       56.7000       4.75219       197.569       29.2555        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         947.       56.9000       4.75447       197.586       29.2720        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         950.       57.1000       4.75673       197.603       29.2883        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         953.       57.3000       4.75897       197.619       29.3043        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         957.       57.5000       4.76119       197.635       29.3201        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         960.       57.7000       4.76340       197.651       29.3358        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         963.       57.9000       4.76558       197.667       29.3512        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         967.       58.1000       4.76776       197.682       29.3665        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         970.       58.3000       4.76991       197.698       29.3816        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         973.       58.5000       4.77205       197.713       29.3965        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         977.       58.7000       4.77417       197.728       29.4112        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         980.       58.9000       4.77627       197.743       29.4257        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         983.       59.1000       4.77835       197.758       29.4400        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         987.       59.3000       4.78042       197.772       29.4541        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         990.       59.5000       4.78247       197.787       29.4681        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         993.       59.7000       4.78450       197.801       29.4821        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
         997.       59.9000       4.78652       197.816       29.4964        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1000.       60.1000       4.78852       197.831       29.5106        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1003.       60.3000       4.79050       197.845       29.5247        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1007.       60.5000       4.79246       197.859       29.5385        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1010.       60.7000       4.79441       197.873       29.5521        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1013.       60.9000       4.79634       197.887       29.5657        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1017.       61.1000       4.79826       197.901       29.5790        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1020.       61.3000       4.80016       197.915       29.5923        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1023.       61.5000       4.80204       197.929       29.6054        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1027.       61.7000       4.80390       197.942       29.6183        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1030.       61.9000       4.80576       197.955       29.6311        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1033.       62.1000       4.80759       197.968       29.6437        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1037.       62.3000       4.80940       197.981       29.6563        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1040.       62.5000       4.81120       197.994       29.6686        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1043.       62.7000       4.81299       198.007       29.6808        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1047.       62.9000       4.81476       198.020       29.6928        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1050.       63.1000       4.81651       198.032       29.7047        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1053.       63.3000       4.81824       198.045       29.7166        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1057.       63.5000       4.81996       198.057       29.7281        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1060.       63.7000       4.82167       198.069       29.7396        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1063.       63.9000       4.82336       198.081       29.7510        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1067.       64.1000       4.82503       198.093       29.7622        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1070.       64.3000       4.82669       198.105       29.7733        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1073.       64.5000       4.82833       198.116       29.7842        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1077.       64.7000       4.82995       198.128       29.7950        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1080.       64.9000       4.83156       198.139       29.8057        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1083.       65.1000       4.83316       198.150       29.8162        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1087.       65.3000       4.83474       198.161       29.8267        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1090.       65.5000       4.83630       198.172       29.8369        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1093.       65.7000       4.83785       198.183       29.8471        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1097.       65.9000       4.83939       198.194       29.8571        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1100.       66.1000       4.84091       198.204       29.8670        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1103.       66.3000       4.84241       198.215       29.8768        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1107.       66.5000       4.84390       198.225       29.8864        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1110.       66.7000       4.84538       198.236       29.8959        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1113.       66.9000       4.84684       198.246       29.9053        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1117.       67.1000       4.84828       198.256       29.9147        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1120.       67.3000       4.84971       198.266       29.9244        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1123.       67.5000       4.85113       198.276       29.9342        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1127.       67.7000       4.85254       198.287       29.9439        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1130.       67.9000       4.85393       198.297       29.9534        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1133.       68.1000       4.85530       198.307       29.9629        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1137.       68.3000       4.85667       198.317       29.9722        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1140.       68.5000       4.85802       198.327       29.9816        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1143.       68.7000       4.85935       198.337       29.9907        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1147.       68.9000       4.86068       198.346       29.9998        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1150.       69.1000       4.86199       198.356       30.0087        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1153.       69.3000       4.86329       198.366       30.0176        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1157.       69.5000       4.86457       198.375       30.0264        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1160.       69.7000       4.86584       198.384       30.0351        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1163.       69.9000       4.86710       198.394       30.0436        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1167.       70.1000       4.86835       198.403       30.0521        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1170.       70.3000       4.86958       198.412       30.0605        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1173.       70.5000       4.87080       198.421       30.0688        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1177.       70.7000       4.87201       198.430       30.0770        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1180.       70.9000       4.87321       198.439       30.0851        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1183.       71.1000       4.87439       198.447       30.0932        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1187.       71.3000       4.87557       198.456       30.1011        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1190.       71.5000       4.87673       198.464       30.1089        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1193.       71.7000       4.87788       198.473       30.1167        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1197.       71.9000       4.87901       198.481       30.1243        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1200.       72.1000       4.88014       198.489       30.1319        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1203.       72.3000       4.88125       198.498       30.1394        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1207.       72.5000       4.88235       198.506       30.1468        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1210.       72.7000       4.88344       198.514       30.1541        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1213.       72.9000       4.88452       198.522       30.1613        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1217.       73.1000       4.88559       198.530       30.1685        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1220.       73.3000       4.88664       198.537       30.1755        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1223.       73.5000       4.88769       198.545       30.1825        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1227.       73.7000       4.88872       198.553       30.1894        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1230.       73.9000       4.88975       198.560       30.1962        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1233.       74.1000       4.89076       198.568       30.2030        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1237.       74.3000       4.89176       198.575       30.2096        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1240.       74.5000       4.89275       198.582       30.2162        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1243.       74.7000       4.89373       198.590       30.2227        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1247.       74.9000       4.89470       198.597       30.2291        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1250.       75.1000       4.89566       198.604       30.2354        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1253.       75.3000       4.89661       198.611       30.2417        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1257.       75.5000       4.89754       198.618       30.2479        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1260.       75.7000       4.89847       198.625       30.2540        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1263.       75.9000       4.89939       198.631       30.2600        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1267.       76.1000       4.90030       198.638       30.2660        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1270.       76.3000       4.90120       198.645       30.2719        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1273.       76.5000       4.90208       198.651       30.2778        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1277.       76.7000       4.90296       198.658       30.2835        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1280.       76.9000       4.90383       198.664       30.2892        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1283.       77.1000       4.90469       198.671       30.2948        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1287.       77.3000       4.90554       198.677       30.3003        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1290.       77.5000       4.90638       198.683       30.3058        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1293.       77.7000       4.90721       198.689       30.3112        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1297.       77.9000       4.90803       198.695       30.3165        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1300.       78.1000       4.90884       198.701       30.3220        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1303.       78.3000       4.90965       198.708       30.3280        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1307.       78.5000       4.91045       198.714       30.3339        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1310.       78.7000       4.91123       198.721       30.3397        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1313.       78.9000       4.91201       198.727       30.3455        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1317.       79.1000       4.91279       198.733       30.3512        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1320.       79.3000       4.91355       198.740       30.3570        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1323.       79.5000       4.91431       198.746       30.3625        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1327.       79.7000       4.91506       198.752       30.3681        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1330.       79.9000       4.91580       198.758       30.3737        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1333.       80.1000       4.91653       198.764       30.3791        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1337.       80.3000       4.91726       198.770       30.3845        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1340.       80.5000       4.91798       198.776       30.3899        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1343.       80.7000       4.91869       198.782       30.3952        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1347.       80.9000       4.91940       198.788       30.4004        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1350.       81.1000       4.92010       198.794       30.4056        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1353.       81.3000       4.92079       198.800       30.4107        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1357.       81.5000       4.92147       198.805       30.4159        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1360.       81.7000       4.92215       198.811       30.4210        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1363.       81.9000       4.92282       198.817       30.4259        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1367.       82.1000       4.92348       198.822       30.4308        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1370.       82.3000       4.92414       198.828       30.4358        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
        1373.       82.5000       4.92479       198.833       30.4406        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      1.000000     0.0000000 
