%
%
% Run:EXP   Table:LINE1             SWAN version:41.20AB
%
%       Dist          Depth         Hsig          Dir           Dspr          Tm01          Tm02          RTpeak      X-Vel         Y-Vel           Ssurf         Qb            Sfric    
%       [m]           [m]           [m]           [degr]        [degr]        [sec]         [sec]         [sec]         [m/s]         [m/s]         [m2/s]        [ ]           [m2/s]   
%
           7.        0.2430       0.09521       194.022        3.3043        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000031      0.000972     0.0000143 
           7.        0.2440       0.09518       194.050        3.3073        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000029      0.000914     0.0000142 
           7.        0.2450       0.09516       194.078        3.3105        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000027      0.000860     0.0000142 
           7.        0.2460       0.09514       194.106        3.3137        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000026      0.000808     0.0000141 
           7.        0.2470       0.09511       194.134        3.3168        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000025      0.000759     0.0000140 
           7.        0.2480       0.09509       194.162        3.3199        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000023      0.000714     0.0000140 
           7.        0.2490       0.09506       194.190        3.3228        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000022      0.000670     0.0000139 
           8.        0.2500       0.09503       194.217        3.3259        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000021      0.000629     0.0000138 
           8.        0.2510       0.09501       194.245        3.3286        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000020      0.000591     0.0000138 
           8.        0.2520       0.09498       194.273        3.3319        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000019      0.000554     0.0000137 
           8.        0.2530       0.09496       194.300        3.3348        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000018      0.000520     0.0000136 
           8.        0.2540       0.09493       194.328        3.3382        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000017      0.000487     0.0000136 
           8.        0.2550       0.09490       194.355        3.3410        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000016      0.000457     0.0000135 
           8.        0.2560       0.09488       194.382        3.3441        2.5067        2.5067        2.5067      0.000000      0.000000     0.0000015      0.000428     0.0000134 
