%
%
% Run:EXP   Table:LINE1             SWAN version:41.20AB
%
%       Dist          Depth         Hsig          Dir           Dspr          Tm01          Tm02          RTpeak      X-Vel         Y-Vel           Ssurf         Qb            Sfric    
%       [m]           [m]           [m]           [degr]        [degr]        [sec]         [sec]         [sec]         [m/s]         [m/s]         [m2/s]        [ ]           [m2/s]   
%
         687.       41.3000       4.67247       198.891        2.5916        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         690.       41.5000       4.67491       198.907        2.5913        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         693.       41.7000       4.67734       198.922        2.5910        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         697.       41.9000       4.67978       198.937        2.5907        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         700.       42.1000       4.68221       198.952        2.5902        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         703.       42.3000       4.68465       198.967        2.5899        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         707.       42.5000       4.68708       198.982        2.5894        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         710.       42.7000       4.68952       198.996        2.5890        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         713.       42.9000       4.69195       199.010        2.5887        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         717.       43.1000       4.69438       199.024        2.5887        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         720.       43.3000       4.69681       199.038        2.5881        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         723.       43.5000       4.69923       199.051        2.5878        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         727.       43.7000       4.70165       199.065        2.5873        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         730.       43.9000       4.70407       199.078        2.5870        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         733.       44.1000       4.70648       199.091        2.5864        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         737.       44.3000       4.70889       199.104        2.5864        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         740.       44.5000       4.71130       199.117        2.5859        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         743.       44.7000       4.71370       199.129        2.5857        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         747.       44.9000       4.71610       199.141        2.5851        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         750.       45.1000       4.71849       199.154        2.5850        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         753.       45.3000       4.72088       199.165        2.5845        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         757.       45.5000       4.72326       199.177        2.5845        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         760.       45.7000       4.72564       199.189        2.5839        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         763.       45.9000       4.72800       199.200        2.5837        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         767.       46.1000       4.73037       199.212        2.5835        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         770.       46.3000       4.73272       199.223        2.5831        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         773.       46.5000       4.73507       199.234        2.5826        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         777.       46.7000       4.73741       199.245        2.5823        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         780.       46.9000       4.73974       199.255        2.5823        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         783.       47.1000       4.74207       199.266        2.5817        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         787.       47.3000       4.74439       199.276        2.5814        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         790.       47.5000       4.74669       199.287        2.5813        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         793.       47.7000       4.74899       199.297        2.5808        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         797.       47.9000       4.75129       199.307        2.5802        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         800.       48.1000       4.75357       199.316        2.5802        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         803.       48.3000       4.75584       199.326        2.5799        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         807.       48.5000       4.75811       199.336        2.5799        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         810.       48.7000       4.76036       199.345        2.5796        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         813.       48.9000       4.76261       199.354        2.5793        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         817.       49.1000       4.76484       199.363        2.5791        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         820.       49.3000       4.76707       199.372        2.5787        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         823.       49.5000       4.76928       199.381        2.5785        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         827.       49.7000       4.77149       199.390        2.5782        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         830.       49.9000       4.77368       199.399        2.5781        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         833.       50.1000       4.77586       199.407        2.5778        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         837.       50.3000       4.77804       199.415        2.5775        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         840.       50.5000       4.78020       199.424        2.5772        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         843.       50.7000       4.78235       199.432        2.5769        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         847.       50.9000       4.78449       199.440        2.5769        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         850.       51.1000       4.78661       199.448        2.5768        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         853.       51.3000       4.78873       199.456        2.5762        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         857.       51.5000       4.79083       199.463        2.5760        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         860.       51.7000       4.79292       199.471        2.5757        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         863.       51.9000       4.79500       199.478        2.5756        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         867.       52.1000       4.79707       199.486        2.5754        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         870.       52.3000       4.79913       199.493        2.5750        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         873.       52.5000       4.80117       199.500        2.5750        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         877.       52.7000       4.80320       199.507        2.5747        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         880.       52.9000       4.80522       199.514        2.5745        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         883.       53.1000       4.80722       199.521        2.5744        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         887.       53.3000       4.80922       199.527        2.5743        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         890.       53.5000       4.81120       199.534        2.5738        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         893.       53.7000       4.81316       199.541        2.5736        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         897.       53.9000       4.81512       199.547        2.5735        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         900.       54.1000       4.81706       199.553        2.5733        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         903.       54.3000       4.81899       199.560        2.5732        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         907.       54.5000       4.82090       199.566        2.5729        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         910.       54.7000       4.82281       199.572        2.5731        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         913.       54.9000       4.82470       199.578        2.5729        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         917.       55.1000       4.82657       199.584        2.5724        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         920.       55.3000       4.82843       199.590        2.5726        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         923.       55.5000       4.83028       199.595        2.5720        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         927.       55.7000       4.83212       199.601        2.5719        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         930.       55.9000       4.83394       199.606        2.5719        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         933.       56.1000       4.83575       199.612        2.5717        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         937.       56.3000       4.83754       199.617        2.5712        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         940.       56.5000       4.83933       199.623        2.5714        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         943.       56.7000       4.84109       199.628        2.5709        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         947.       56.9000       4.84285       199.633        2.5708        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         950.       57.1000       4.84459       199.638        2.5708        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         953.       57.3000       4.84632       199.643        2.5706        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         957.       57.5000       4.84803       199.648        2.5704        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         960.       57.7000       4.84973       199.653        2.5704        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         963.       57.9000       4.85142       199.658        2.5702        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         967.       58.1000       4.85309       199.663        2.5699        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         970.       58.3000       4.85475       199.667        2.5699        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         973.       58.5000       4.85639       199.672        2.5698        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         977.       58.7000       4.85802       199.676        2.5696        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         980.       58.9000       4.85964       199.681        2.5693        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         983.       59.1000       4.86125       199.685        2.5692        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         987.       59.3000       4.86284       199.689        2.5693        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         990.       59.5000       4.86442       199.694        2.5690        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         993.       59.7000       4.86598       199.698        2.5690        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
         997.       59.9000       4.86753       199.702        2.5687        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1000.       60.1000       4.86907       199.706        2.5687        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1003.       60.3000       4.87059       199.710        2.5687        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1007.       60.5000       4.87210       199.714        2.5685        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1010.       60.7000       4.87360       199.718        2.5684        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1013.       60.9000       4.87508       199.722        2.5683        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1017.       61.1000       4.87655       199.726        2.5682        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1020.       61.3000       4.87801       199.730        2.5680        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1023.       61.5000       4.87945       199.733        2.5680        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1027.       61.7000       4.88088       199.737        2.5677        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1030.       61.9000       4.88230       199.740        2.5677        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1033.       62.1000       4.88371       199.744        2.5676        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1037.       62.3000       4.88510       199.747        2.5676        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1040.       62.5000       4.88648       199.751        2.5673        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1043.       62.7000       4.88784       199.754        2.5671        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1047.       62.9000       4.88919       199.758        2.5671        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1050.       63.1000       4.89053       199.761        2.5667        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1053.       63.3000       4.89186       199.764        2.5668        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1057.       63.5000       4.89317       199.767        2.5668        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1060.       63.7000       4.89448       199.771        2.5668        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1063.       63.9000       4.89576       199.774        2.5667        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1067.       64.1000       4.89704       199.777        2.5663        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1070.       64.3000       4.89831       199.780        2.5664        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1073.       64.5000       4.89956       199.783        2.5662        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1077.       64.7000       4.90079       199.786        2.5661        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1080.       64.9000       4.90202       199.789        2.5659        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1083.       65.1000       4.90324       199.791        2.5659        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1087.       65.3000       4.90444       199.794        2.5659        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1090.       65.5000       4.90563       199.797        2.5658        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1093.       65.7000       4.90681       199.800        2.5656        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1097.       65.9000       4.90797       199.802        2.5659        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1100.       66.1000       4.90913       199.805        2.5658        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1103.       66.3000       4.91027       199.808        2.5656        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1107.       66.5000       4.91140       199.810        2.5656        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1110.       66.7000       4.91252       199.813        2.5655        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1113.       66.9000       4.91362       199.815        2.5652        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1117.       67.1000       4.91472       199.818        2.5650        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1120.       67.3000       4.91581       199.820        2.5650        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1123.       67.5000       4.91688       199.823        2.5650        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1127.       67.7000       4.91794       199.825        2.5650        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1130.       67.9000       4.91899       199.827        2.5647        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1133.       68.1000       4.92003       199.830        2.5647        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1137.       68.3000       4.92106       199.832        2.5647        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1140.       68.5000       4.92207       199.834        2.5647        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1143.       68.7000       4.92308       199.836        2.5647        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1147.       68.9000       4.92408       199.839        2.5644        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1150.       69.1000       4.92506       199.841        2.5642        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1153.       69.3000       4.92603       199.843        2.5644        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1157.       69.5000       4.92700       199.845        2.5641        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1160.       69.7000       4.92795       199.847        2.5642        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1163.       69.9000       4.92889       199.849        2.5641        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1167.       70.1000       4.92982       199.851        2.5642        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1170.       70.3000       4.93075       199.853        2.5638        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1173.       70.5000       4.93166       199.855        2.5637        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1177.       70.7000       4.93256       199.857        2.5638        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1180.       70.9000       4.93345       199.859        2.5638        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1183.       71.1000       4.93433       199.861        2.5638        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1187.       71.3000       4.93520       199.862        2.5638        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1190.       71.5000       4.93606       199.864        2.5637        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1193.       71.7000       4.93691       199.866        2.5635        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1197.       71.9000       4.93776       199.868        2.5635        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1200.       72.1000       4.93859       199.870        2.5635        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1203.       72.3000       4.93941       199.871        2.5635        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1207.       72.5000       4.94022       199.873        2.5634        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1210.       72.7000       4.94103       199.875        2.5631        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1213.       72.9000       4.94182       199.876        2.5633        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1217.       73.1000       4.94261       199.878        2.5632        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1220.       73.3000       4.94339       199.880        2.5629        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1223.       73.5000       4.94415       199.881        2.5632        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1227.       73.7000       4.94491       199.883        2.5630        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1230.       73.9000       4.94566       199.884        2.5632        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1233.       74.1000       4.94640       199.886        2.5629        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1237.       74.3000       4.94714       199.887        2.5629        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1240.       74.5000       4.94786       199.889        2.5629        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1243.       74.7000       4.94858       199.890        2.5626        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1247.       74.9000       4.94928       199.892        2.5626        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1250.       75.1000       4.94998       199.893        2.5626        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1253.       75.3000       4.95067       199.894        2.5629        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1257.       75.5000       4.95135       199.896        2.5627        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1260.       75.7000       4.95203       199.897        2.5626        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1263.       75.9000       4.95269       199.899        2.5627        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1267.       76.1000       4.95335       199.900        2.5626        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1270.       76.3000       4.95400       199.901        2.5624        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1273.       76.5000       4.95464       199.903        2.5624        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1277.       76.7000       4.95528       199.904        2.5625        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1280.       76.9000       4.95591       199.905        2.5623        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1283.       77.1000       4.95652       199.906        2.5624        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1287.       77.3000       4.95714       199.908        2.5623        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1290.       77.5000       4.95774       199.909        2.5621        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1293.       77.7000       4.95834       199.910        2.5622        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1297.       77.9000       4.95893       199.911        2.5619        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1300.       78.1000       4.95951       199.912        2.5622        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1303.       78.3000       4.96008       199.913        2.5621        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1307.       78.5000       4.96065       199.915        2.5619        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1310.       78.7000       4.96121       199.916        2.5619        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1313.       78.9000       4.96177       199.917        2.5619        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1317.       79.1000       4.96232       199.918        2.5618        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1320.       79.3000       4.96286       199.919        2.5619        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1323.       79.5000       4.96339       199.920        2.5617        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1327.       79.7000       4.96392       199.921        2.5618        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1330.       79.9000       4.96444       199.922        2.5615        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1333.       80.1000       4.96495       199.923        2.5616        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1337.       80.3000       4.96546       199.924        2.5618        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1340.       80.5000       4.96596       199.925        2.5617        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1343.       80.7000       4.96646       199.926        2.5613        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1347.       80.9000       4.96695       199.927        2.5614        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1350.       81.1000       4.96743       199.928        2.5616        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1353.       81.3000       4.96791       199.929        2.5616        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1357.       81.5000       4.96838       199.930        2.5613        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1360.       81.7000       4.96884       199.931        2.5613        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1363.       81.9000       4.96930       199.932        2.5614        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1367.       82.1000       4.96975       199.933        2.5614        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1370.       82.3000       4.97020       199.934        2.5613        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
        1373.       82.5000       4.97064       199.934        2.5615        9.9352        9.9352        9.9352      0.000000      0.000000     0.0000000      0.000000     0.0000000 
